province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop,pop65,aging_rate,emp_total_10k,emp_urban_unit_10k,private_emp_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff,pop_data_source,gov_exp_bn,gdp_bn,broad_tax_burden
10,江苏,2012,54658.4,10.908858,110.55,82711741.3,50.17,63.01,66083.0,7597.0,11.4961,,830.9,2232.88,,30854.24,10.337029,,34590.07,10.451322,63.2841,4782.59,8.472738,8.75,110091.0,11.609063,1042208.0,13.856852,survey_1permil,7027.67,54658.389768429086,12.857440604771
10,江苏,2013,60505.2,11.010485,109.85,92337698.01,49.2,64.39,65526.0,8030.0,12.2547,,1503.3,2543.03,,36373.32,10.501591,,34112.29,10.437413,56.3791,5419.49,8.597757,8.9571,141259.0,11.85835,1036985.0,13.851828,survey_1permil,7798.47,60505.224762446014,12.888919974461945
10,江苏,2014,66228.3,11.100863,109.15,100816385.56,47.4,65.7,65692.0,7925.0,12.0639,,1602.4,2615.4,,41938.6,10.643962,,34617.94,10.452127,52.2706,6006.05,8.700523,9.0687,146660.0,11.895872,1050904.0,13.865161,survey_1permil,8472.45,66228.29052780628,12.792795846727767
10,江苏,2015,71876.0,11.182698,108.7,5804915.55,45.7,67.49,1238192.0,157135.0,12.6907,,1552.1,2791.07,,46246.87,10.741749,,,,,6610.12,8.796357,9.1966,154608.0,11.948648,1056940.0,13.870888,survey_1pct,9687.58,71876.0222063564,13.478180487210201
10,江苏,2016,78261.2,11.267807,108.53,116811248.1,44.73,68.93,66998.0,9048.0,13.5049,,1497.3,3114.14,,49663.21,10.81302,,33614.32,10.422707,42.9514,6531.83,8.784442,8.3462,184632.0,12.12612,1059530.0,13.873336,survey_1permil,9981.96,78261.18206640483,12.754675736344334
10,江苏,2017,86512.9,11.368049,107.8,130881845.69,45.02,70.18,66100.0,9210.0,13.9334,,1484.6,3394.07,,53277.03,10.883261,,39997.45,10.596571,46.2329,6484.33,8.777144,7.4952,187005.0,12.138891,1069078.0,13.882307,survey_1permil,10621.03,86512.91602662558,12.276814246708813
10,江苏,2018,93456.3,11.445249,107.15,141609036.91,44.5,71.19,65996.0,9435.0,14.2963,,1472.6,3604.21,,,,-0.2,43793.49,10.68724,46.8599,7263.65,8.890638,7.7722,198801.0,12.20006,,,survey_1permil,11657.35,93456.2788469439,12.473586733633582
10,江苏,2019,99836.9,11.511293,106.7,159351497.16,44.4,72.47,62652.0,9447.0,15.0785,,1332.3,3526.0,,,,6.9,43383.07,10.677825,43.4539,7339.59,8.901038,7.3516,172409.0,12.057625,,,survey_1permil,12573.55,99836.88667759365,12.594092642936827
10,江苏,2020,104566.6,11.557579,106.1,123385.31,43.1,73.44,84748016.0,13729179.0,16.2,4893.0,1342.5,,27.4372,,,22.7,44503.6,10.703325,42.5601,7413.86,8.911107,7.0901,177995.0,12.089511,,,census,13681.55,104566.55106716596,13.08405973073738
10,江苏,2021,119853.2,11.694023,103.7,133044569.02,44.49,73.94,90085.0,15354.0,17.0439,4863.0,1314.0,,27.0204,,,6.2,52130.6,10.861507,43.4954,8171.3,9.008383,6.8178,188241.0,12.145478,,,survey_1permil,14585.26,119853.20724538865,12.169269671806108
10,江苏,2022,124564.2,11.732577,108.6,142811185.12,45.5,74.42,87223.0,15586.0,17.8691,4805.0,1283.0,,26.7014,,,-5.7,54218.2,10.900772,43.5263,6803.22,8.825151,5.4616,194983.0,12.180668,,,survey_1permil,14901.37,124564.25921419666,11.962797430020506
10,江苏,2023,130924.3,11.782375,102.8,145834410.09,44.4,75.04,89776.0,16569.0,18.4559,4840.0,1311.4,,27.095,,,-0.2,52495.4,10.868481,40.096,7976.99,8.984316,6.0928,191877.0,12.16461,,,survey_1permil,15242.28,130924.35596217295,11.642050776559746
10,江苏,2024,136696.9,11.825521,105.8,155769292.13,43.2,75.53,87756.0,16478.0,18.7771,4793.0,1246.3,,26.0025,,,-4.0,56131.51,10.935453,41.0628,7642.03,8.941419,5.5905,229685.0,12.344464,,,survey_1permil,15293.57,136696.85283149235,11.18794594258329
11,浙江,2005,,,112.8,,53.4,56.02,648340.0,68581.0,10.5779,3202.88,,854.9,,6520.07,8.78264,,8797.04,9.082171,,1066.6,6.972231,,6776.0,8.821142,667340.0,13.411055,survey_1pct,1265.53,,
11,浙江,2006,15516.4,9.649653,113.35,34084748.37,54.0,56.5,45523.0,4569.0,10.0367,3172.38,,961.11,,7590.22,8.934616,,19368.5,9.871403,124.826,1298.2,7.168734,8.3666,8333.0,9.027979,681522.0,13.432084,survey_1permil,1471.86,15516.402978098196,9.485832522380145
11,浙江,2007,18914.7,9.847695,114.3,41258834.31,54.0,57.2,45844.0,4874.0,10.6317,3615.38,,1150.39,,8420.43,9.038416,,13447.47,9.506546,71.0953,1535.35,7.336514,8.1172,9532.0,9.16241,688800.0,13.442706,survey_1permil,1806.79,18914.706118658272,9.552302788451495
11,浙江,2008,21607.9,9.980814,112.4,47076034.86,53.9,57.6,45900.0,4889.0,10.6514,3691.85,741.2,1154.1,20.0767,9323.0,9.14024,,14663.45,9.593113,67.8615,1792.09,7.491138,8.2937,12063.0,9.397898,719551.0,13.486383,survey_1permil,2208.58,21607.894218890204,10.221171844080946
11,浙江,2009,23227.5,10.053092,109.5,51080884.94,51.8,57.9,45472.0,5035.0,11.0727,3825.18,813.9,1227.98,21.2774,10742.32,9.281946,,12823.9,9.459066,55.21,1983.81,7.592775,8.5408,15646.0,9.657971,733099.0,13.505036,survey_1permil,2653.35,23227.495342527433,11.423315173986742
11,浙江,2010,27902.2,10.236461,110.4,51265.47,51.6,61.62,54426891.0,5078029.0,9.33,3989.18,883.6,1339.07,22.1499,12376.04,9.423518,,17163.03,9.750513,61.5114,2464.96,7.809931,8.8343,18027.0,9.799626,722367.0,13.490289,census,3207.88,27902.205085251368,11.496869119120735
11,浙江,2011,32353.1,10.384465,110.45,69317178.73,51.2,62.29,46674.0,3999.0,8.5679,,995.7,1479.51,,14185.28,9.55996,,19982.09,9.902592,61.7625,2952.01,7.990242,9.1243,24745.0,10.116379,761857.0,13.543514,survey_1permil,3842.59,32353.09604543888,11.877039509922655
11,浙江,2012,34978.5,10.462489,108.5,76539387.31,49.95,62.91,45700.0,3998.0,8.7484,,1070.1,1546.22,,17649.36,9.778455,,19720.34,9.889406,56.3785,3227.77,8.079547,9.2279,33265.0,10.412261,786880.0,13.575831,survey_1permil,4161.88,34978.50468689216,11.898393133882655
11,浙江,2013,38023.3,10.545954,108.1,83796059.59,49.1,63.94,45376.0,4174.0,9.1987,,1071.6,1760.64,,20782.11,9.941848,,20796.07,9.942519,54.693,3545.66,8.17348,9.325,42744.0,10.662984,814099.0,13.609837,survey_1permil,4730.47,38023.28445992747,12.44098206451738
11,浙江,2014,40744.1,10.615066,107.9,89634151.71,47.7,64.96,45456.0,4374.0,9.6225,,1102.7,1970.8,,24262.8,10.0967,,21809.38,9.990095,53.5277,3853.96,8.256856,9.4589,52406.0,10.866776,839662.0,13.640755,survey_1permil,5159.57,40744.086843303005,12.663359028864981
11,浙江,2015,44222.0,10.696978,107.6,5143450.65,45.96,66.32,859773.0,96855.0,11.2652,,1083.4,2417.6,,27323.32,10.215496,,,,,4168.22,8.335244,9.4257,67674.0,11.122457,858518.0,13.662963,survey_1pct,6645.98,44222.01407179192,15.02866872868031
11,浙江,2016,48095.8,10.78095,107.96,102700775.13,44.86,67.72,46831.0,5449.0,11.6355,,1060.9,2565.71,,30276.07,10.318113,,22207.25,10.008174,46.173,4540.09,8.420702,9.4397,93254.0,11.443082,877759.0,13.685127,survey_1permil,6974.26,48095.793545828434,14.500769164676584
11,浙江,2017,53135.2,10.880595,107.55,114090138.06,42.95,68.91,46573.0,5812.0,12.4793,,1054.5,2695.81,,31696.03,10.363947,,25605.05,10.150545,48.1885,4940.74,8.50527,9.2984,98975.0,11.502623,905545.0,13.716292,survey_1permil,7530.32,53135.20596192507,14.171997386056953
11,浙江,2018,59311.7,10.990562,107.76,126103882.3,41.83,70.02,47034.0,6108.0,12.9864,,1013.5,2643.1,,,,1.7,28511.56,10.258065,48.0707,5586.63,8.628132,9.4191,143081.0,11.871166,,,survey_1permil,8629.53,59311.70786595734,14.549454585766568
11,浙江,2019,64632.0,11.076465,107.1,142298546.9,42.6,71.58,45420.0,6374.0,14.0335,,987.3,2778.85,,,,7.4,30838.17,10.336508,47.7135,5898.75,8.682496,9.1267,112981.0,11.634975,,,survey_1permil,10053.03,64632.00496635255,15.554259851962835
11,浙江,2020,67164.5,11.1149,106.8,104022.01,40.9,72.17,64567588.0,8568119.0,13.27,3857.0,1025.8,,26.5958,,,20.7,33848.5,10.42965,50.3964,6261.75,8.742215,9.323,129708.0,11.773041,,,census,10082.01,67164.49240262448,15.010922645796757
11,浙江,2021,76765.3,11.248508,103.6,110815613.59,42.42,72.66,69273.0,9815.0,14.1686,3897.0,1034.6,,26.5486,,,7.7,41429.1,10.631739,53.9685,7171.97,8.877936,9.3427,129821.0,11.773912,,,survey_1permil,11014.59,76765.30045165881,14.34839691266002
11,浙江,2022,80770.0,11.299361,108.5,119891938.43,42.7,73.38,67369.0,10046.0,14.9119,3885.0,1041.4,,26.8057,,,-4.8,46827.9,10.754234,57.9768,6620.33,8.7979,8.1965,122807.0,11.718369,,,survey_1permil,12017.78,80770.0090109971,14.879012825619148
11,浙江,2023,85619.6,11.35767,103.1,122699340.79,41.1,74.23,69780.0,10756.0,15.4142,3921.0,1064.8,,27.1563,,,-6.1,48997.6,10.799527,57.2271,7124.55,8.871302,8.3212,117996.0,11.678406,,,survey_1permil,12353.09,85619.64213492494,14.427869227172435
11,浙江,2024,90007.0,11.407643,105.75,131108068.35,38.6,75.46,68651.0,10789.0,15.7157,3924.0,1112.1,,28.341,,,-5.9,52626.21,10.87097,58.469,6995.67,8.853047,7.7724,132051.0,11.790943,,,survey_1permil,12564.65,90007.0248360269,13.959632620776036
12,安徽,2005,,,111.6,,41.3,35.5,810095.0,81754.0,10.0919,3484.67,,432.57,,2525.11,7.83404,,747.03,6.616105,,334.02,5.811201,,903.0,6.805723,714146.0,13.478843,survey_1pct,713.06,,
12,安徽,2006,6602.6,8.795219,112.2,11607946.55,43.1,37.1,56880.0,5807.0,10.2092,3741.0,,512.19,,3533.56,8.170061,,2395.11,7.781184,36.2753,428.03,6.059193,6.4827,1274.0,7.149917,708707.0,13.471197,survey_1permil,940.23,6602.6013876375155,14.240296283226403
12,安徽,2007,8078.0,8.9969,113.35,14361654.84,44.7,38.7,56247.0,5908.0,10.5037,3597.62,,485.26,,5087.53,8.534548,,1211.49,7.099606,14.9974,401.88,5.996154,4.975,1602.0,7.379008,711492.0,13.475119,survey_1permil,1243.83,8078.003262516172,15.397740748281974
12,安徽,2008,9691.2,9.178974,113.3,17462250.89,46.6,40.5,55498.0,5963.0,10.7445,3594.59,343.7,444.27,9.5616,6746.96,8.816847,,1401.79,7.245505,14.4646,527.93,6.268964,5.4475,2729.0,7.911691,740121.0,13.514569,survey_1permil,1647.13,9691.204494521016,16.996132946438344
12,安徽,2009,11063.3,9.311389,112.8,20248361.95,48.7,42.1,54638.0,5545.0,10.1486,3689.75,359.9,460.43,9.754,8990.73,9.103949,,1070.95,6.976301,9.6802,629.32,6.44464,5.6884,4465.0,8.404024,746743.0,13.523476,survey_1permil,2141.92,11063.304391183268,19.360580928307193
12,安徽,2010,13474.6,9.508562,113.75,22646.19,52.1,43.01,59500510.0,6057152.0,10.18,3846.76,372.9,570.79,9.6939,11542.94,9.353829,,1643.19,7.404395,12.1947,866.55,6.76452,6.431,6396.0,8.763428,735751.0,13.508647,census,2587.61,13474.603897724148,19.203607168274875
12,安徽,2011,16532.7,9.713096,114.05,32424052.25,54.3,44.8,50989.0,5342.0,10.4768,,411.6,598.5,,12455.69,9.429933,,2022.2,7.611941,12.2315,1108.31,7.010592,6.7037,10982.0,9.304013,750273.0,13.528192,survey_1permil,3302.99,16532.707987617465,19.978517750835778
12,安徽,2012,18613.7,9.831653,112.8,37254968.68,54.64,46.3,49963.0,5155.0,10.3176,,436.8,646.22,,15425.83,9.643799,,2479.84,7.815949,13.3227,1305.09,7.174027,7.0114,19391.0,9.872564,724184.0,13.492801,survey_1permil,3961.01,18613.697250486428,21.28008179512261
12,安徽,2013,20888.2,9.94694,111.25,41973676.28,54.6,47.87,49765.0,5241.0,10.5315,,519.7,705.06,,18621.9,9.832094,,2819.08,7.944166,13.496,1520.22,7.32661,7.2779,34857.0,10.459009,748081.0,13.525267,survey_1permil,4349.69,20888.20657542565,20.82366422552178
12,安徽,2014,22880.7,10.038049,109.8,45578175.73,53.1,49.31,50201.0,5231.0,10.4201,,521.7,816.4,,21875.6,9.993127,,3020.86,8.013297,13.2027,1692.52,7.433974,7.3972,49960.0,10.818978,757410.0,13.53766,survey_1permil,4664.1,22880.69909778362,20.384429601855114
12,安徽,2015,24142.7,10.091737,109.2,2525796.55,49.75,50.97,955845.0,106895.0,11.1833,,513.8,919.34,,24385.97,10.101763,,,,,1799.89,7.495481,7.4552,68314.0,11.13187,754723.0,13.534106,survey_1pct,5239.01,24142.691889189482,21.70018995415297
12,安徽,2016,26801.2,10.196202,108.71,51485323.5,48.43,52.62,52056.0,5969.0,11.4665,,517.1,1056.18,,27033.38,10.204828,,2936.06,7.984824,10.955,1857.53,7.527003,6.9308,95963.0,11.471718,751697.0,13.530089,survey_1permil,5522.95,26801.201564763156,20.60709847897749
12,安徽,2017,30141.8,10.313668,108.69,58348755.28,47.52,54.29,51658.0,6713.0,12.9951,,516.2,1232.69,,29275.06,10.284491,,3657.21,8.204456,12.1333,1970.68,7.586134,6.538,93527.0,11.446005,752546.0,13.531217,survey_1permil,6203.81,30141.79422188266,20.582085971166546
12,安徽,2018,34377.3,10.445152,108.46,66350073.34,46.13,55.65,51812.0,6840.0,13.2016,,592.3,1410.02,,,,13.2,4141.93,8.328917,12.0484,2180.74,7.68742,6.3435,108782.0,11.597101,,,survey_1permil,6572.15,34377.308875482,19.117697734296115
12,安徽,2019,37584.8,10.534355,108.0,75833905.01,41.3,57.02,49562.0,6923.0,13.9684,,581.0,1571.14,,,,6.1,4737.18,8.463197,12.604,2209.73,7.700626,5.8793,62743.0,11.046802,,,survey_1permil,7392.22,37584.80028843975,19.668110361820077
12,安徽,2020,38628.8,10.561753,107.5,63297.71,40.5,58.33,61027171.0,9160178.0,15.01,3243.0,565.6,,17.4406,,,6.4,5451.5,8.603646,14.1125,2199.52,7.695994,5.694,69663.0,11.151425,,,census,7473.59,38628.78488695274,19.34720447943544
12,安徽,2021,43102.8,10.671343,103.9,66574199.93,41.0,59.39,64744.0,9997.0,15.4408,3215.0,563.2,,17.5179,,,10.6,6920.2,8.8422,16.0551,2389.9,7.779007,5.5447,64106.0,11.068293,,,survey_1permil,7591.05,43102.78969072061,17.611505089273237
12,安徽,2022,45525.1,10.726019,108.3,72534933.0,41.3,60.15,62763.0,9912.0,15.7927,3176.0,576.8,,18.1612,,,2.9,7528.7,8.926478,16.5375,2246.7,7.717218,4.9351,65368.0,11.087788,,,survey_1permil,8379.78,45525.09539337579,18.406946602948395
12,安徽,2023,48227.5,10.783685,103.5,74827003.04,40.1,61.51,64452.0,10228.0,15.8692,3191.0,591.3,,18.5302,,,-1.5,8053.0,8.9938,16.6979,2593.1,7.860609,5.3768,67093.0,11.113835,,,survey_1permil,8643.57,48227.51558896103,17.922486560718582
12,安徽,2024,50646.7,10.832629,105.8,80366074.26,38.7,62.57,63020.0,9885.0,15.6855,3171.0,627.4,,19.7856,,,-3.6,8643.73,9.064589,17.0667,2601.68,7.863913,5.1369,65961.0,11.096819,,,survey_1permil,8999.54,50646.68204354894,17.769258788288788
13,福建,2005,,,111.6,,48.7,49.4,467922.0,40954.0,8.7523,1868.5,,224.57,,2316.72,7.747908,,4457.2,8.402276,,432.6,6.069814,,1202.0,7.091742,515774.0,13.153424,survey_1pct,593.07,,
13,福建,2006,7586.2,8.934086,113.2,23089940.65,49.1,50.4,32855.0,3073.0,9.3532,1949.58,,256.98,,2981.82,8.000289,,9227.58,9.129952,121.6364,541.17,6.293733,7.1336,1437.0,7.270313,513586.0,13.149173,survey_1permil,728.7,7586.199345639438,9.605600470001598
13,福建,2007,9474.3,9.156338,115.0,28925627.4,49.2,51.4,32754.0,3301.0,10.0782,1998.87,,306.64,,4287.75,8.363517,,5660.98,8.641352,59.7509,594.02,6.386913,6.2698,2170.0,7.682482,519534.0,13.160688,survey_1permil,910.64,9474.29859218072,9.611687779732474
13,福建,2008,11104.2,9.315079,114.075,34183598.08,50.0,53.0,32484.0,3247.0,9.9957,2079.78,458.7,360.41,22.0552,5207.68,8.55789,,5890.91,8.681166,53.0512,704.45,6.557417,6.344,2701.0,7.901377,542928.0,13.204732,survey_1permil,1137.72,11104.203396644749,10.24584978643109
13,福建,2009,12625.1,9.443442,112.625,39334205.69,49.1,55.1,32097.0,3220.0,10.0321,2168.85,474.0,443.69,21.8549,6231.2,8.737324,,5440.86,8.601692,43.0956,778.14,6.656906,6.1634,3842.0,8.253748,543331.0,13.205474,survey_1permil,1411.82,12625.097791816279,11.182646053760918
13,福建,2010,15236.6,9.631456,113.1,41298.07,51.0,57.1,36894216.0,3080667.0,8.35,2181.32,507.1,484.8,23.2474,8199.12,9.011782,,7364.08,8.904369,48.3315,966.09,6.873257,6.3406,5117.0,8.540324,535242.0,13.190474,census,1695.09,15236.60446069946,11.125116520365353
13,福建,2011,18195.2,9.808913,113.1,57248214.45,51.6,58.11,31783.0,2438.0,7.6708,,596.3,583.29,,9910.89,9.201389,,9269.83,9.13452,50.9466,1254.31,7.134341,6.8936,6896.0,8.838697,557730.0,13.23163,survey_1permil,2198.18,18195.19814378719,12.081099544115574
13,福建,2012,20510.8,9.928707,111.85,65586288.49,51.71,59.32,31273.0,2687.0,8.5921,,637.9,652.72,,12439.94,9.428668,,9843.58,9.194575,47.9922,1440.34,7.272634,7.0223,8492.0,9.04688,555487.0,13.2276,survey_1permil,2607.5,20510.802960345,12.71281287739571
13,福建,2013,22851.7,10.036781,111.2,73364903.04,52.0,60.8,31148.0,2543.0,8.1642,,644.0,640.3,,15327.44,9.6374,,10486.38,9.257833,45.8888,1723.28,7.451985,7.5411,9884.0,9.198673,567818.0,13.249556,survey_1permil,3068.8,22851.704757624077,13.42919503183301
13,福建,2014,25329.4,10.139721,110.45,80643764.53,52.0,61.99,31409.0,2383.0,7.587,,654.6,756.7,,18177.9,9.807962,,10897.81,9.296317,43.0244,1893.73,7.546304,7.4764,12529.0,9.435801,577316.0,13.266145,survey_1permil,3306.7,25329.398597057963,13.054790808906441
13,福建,2015,27307.5,10.214917,109.9,4580073.93,50.29,63.22,596224.0,53694.0,9.0057,,663.1,913.42,,21301.38,9.966527,,,,,1938.71,7.569778,7.0996,17663.0,9.779227,591180.0,13.289876,survey_1pct,4001.58,27307.50904649295,14.653771580509337
13,福建,2016,30199.2,10.315571,109.0,92995011.39,48.92,64.39,32474.0,3231.0,9.9495,,668.8,1149.29,,23237.35,10.053516,,10345.42,9.244299,34.2573,1962.72,7.582087,6.4992,27041.0,10.20511,602715.0,13.3092,survey_1permil,4275.4,30199.2086688064,14.157324607039055
13,福建,2017,34432.2,10.446747,108.4,106862605.13,47.71,65.78,32221.0,3069.0,9.5248,,672.5,1298.48,,26416.28,10.181736,,11589.96,9.357894,33.6602,2052.64,7.626882,5.9614,26456.0,10.183238,607864.0,13.317706,survey_1permil,4684.15,34432.184434763185,13.603987306918642
13,福建,2018,39204.8,10.576554,108.1,121343278.96,48.13,66.98,32309.0,3065.0,9.4865,,705.4,1966.01,,,,4.9,12345.64,9.421058,31.4901,2237.42,7.713079,5.707,37252.0,10.525461,,,survey_1permil,4832.69,39204.781681095665,12.326787174357094
13,福建,2019,42479.1,10.656767,108.3,137610871.75,48.5,67.87,30869.0,3086.0,9.9971,,639.6,1678.36,,,,7.3,13309.29,9.496218,31.3314,2208.98,7.700286,5.2002,30019.0,10.309586,,,survey_1permil,5077.93,42479.080066657,11.953954727908073
13,福建,2020,43682.0,10.684691,107.6,105156.26,46.3,68.75,41540086.0,4610950.0,11.1,2206.0,605.9,,27.466,,,4.8,14098.1,9.553795,32.2744,2184.72,7.689243,5.0014,32929.0,10.402109,,,census,5216.1,43681.98266190319,11.94107886625112
13,福建,2021,49602.6,10.811799,103.3,111838474.03,46.85,69.7,44352.0,5117.0,11.5372,2197.0,579.0,,26.3541,,,6.6,18449.6,9.822798,37.1948,2493.14,7.821298,5.0262,31093.0,10.344738,,,survey_1permil,5204.72,49602.623278802734,10.492832144674482
13,福建,2022,52099.6,10.860913,108.0,121444289.04,47.2,70.11,42900.0,5231.0,12.1935,2174.0,559.2,,25.7222,,,2.8,19821.5,9.894522,38.0454,2092.36,7.646048,4.0161,30581.0,10.328134,,,survey_1permil,5691.22,52099.62343603088,10.923725786593854
13,福建,2023,54801.7,10.911476,104.7,124419243.52,44.1,71.04,44046.0,5561.0,12.6254,2192.0,548.6,,25.0274,,,-5.5,19739.6,9.890382,36.0201,2341.94,7.758735,4.2735,33730.0,10.426143,,,survey_1permil,5859.39,54801.67290863573,10.69199111817017
13,福建,2024,57476.6,10.959133,105.0,133164820.91,42.8,71.8,43162.0,5591.0,12.9535,2175.0,530.6,,24.3954,,,2.9,19896.07,9.898278,34.6159,2329.69,7.75349,4.0533,37756.0,10.5389,,,survey_1permil,6080.93,57476.589226907534,10.579837951054387
14,江西,2005,,,112.8,,47.3,37.0,570672.0,48143.0,8.4362,2107.48,,301.97,,2176.6,7.685519,,332.96,5.808022,,252.92,5.533073,,713.0,6.569481,605243.0,13.313385,survey_1pct,563.95,,
14,江西,2006,4752.4,8.466405,112.55,11860540.57,49.7,38.68,40069.0,3403.0,8.4928,2321.1,,342.01,,2683.57,7.894903,,1936.93,7.56886,40.7569,305.52,5.722015,6.4288,823.0,6.712956,613347.0,13.326686,survey_1permil,696.44,4752.399845147172,14.654490840267941
14,江西,2007,5847.3,8.673735,112.65,14638377.77,51.7,39.8,39945.0,3574.0,8.9473,2195.65,,360.55,,3301.94,8.102265,,718.47,6.577124,12.2872,281.86,5.64141,4.8203,1012.0,6.919684,618036.0,13.334302,survey_1permil,905.06,5847.298273744537,15.478259490607629
14,江西,2008,7028.7,8.857757,112.8,17738939.5,52.7,41.36,39623.0,3322.0,8.384,2223.29,289.2,400.31,13.0077,4745.43,8.464937,,945.78,6.85201,13.456,357.96,5.880421,5.0928,1016.0,6.923629,627532.0,13.34955,survey_1permil,1210.07,7028.699677096578,17.216128951178305
14,江西,2009,7733.0,8.953252,112.85,19734088.71,51.2,43.18,39186.0,3165.0,8.0769,2244.15,289.6,445.72,12.9047,6643.14,8.80134,,872.92,6.771844,11.2882,430.02,6.063832,5.5608,1502.0,7.314553,634501.0,13.360594,survey_1permil,1562.37,7732.99872707844,20.203934529681085
14,江西,2010,9503.4,9.159405,113.55,21323.62,54.2,44.06,44567475.0,3935308.0,8.83,2306.09,297.4,535.14,12.8963,8772.27,9.079351,,1463.51,7.288593,15.3999,585.11,6.3718,6.1568,1968.0,7.584773,625484.0,13.346281,census,1923.26,9503.400871495747,20.237597319172085
14,江西,2011,11717.4,9.36883,113.25,30555439.66,54.6,45.75,38348.0,2923.0,7.6223,,344.4,631.54,,9087.6,9.114666,,2032.51,7.617027,17.3461,777.09,6.655556,6.6319,2796.0,7.935945,641455.0,13.371494,survey_1permil,2534.6,11717.39770905178,21.63108279615705
14,江西,2012,12952.8,9.469067,111.75,34467269.82,53.62,47.39,37580.0,3040.0,8.0894,,385.8,659.86,,10774.16,9.284906,,2109.25,7.654088,16.2841,978.08,6.885591,7.5511,3023.0,8.014005,644243.0,13.375831,survey_1permil,3019.22,12952.796632628097,23.309406343913285
14,江西,2013,14473.4,9.580068,110.55,38780847.24,53.5,49.04,37321.0,3360.0,9.003,,445.0,672.5,,12850.25,9.461119,,2275.79,7.730083,15.7239,1178.74,7.072201,8.1442,3931.0,8.276649,657017.0,13.395465,survey_1permil,3470.3,14473.403460216434,23.97708327235497
14,江西,2014,15858.6,9.671467,109.9,42305394.01,52.5,50.55,37486.0,3464.0,9.2408,,465.3,776.5,,15079.3,9.621078,,2624.87,7.872787,16.5517,1381.13,7.230657,8.709,4688.0,8.452761,657593.0,13.396341,survey_1permil,3882.7,15858.59652840617,24.483251043339465
14,江西,2015,17031.1,9.742796,109.7,2396882.99,50.3,52.3,710552.0,64388.0,9.0617,,480.5,864.8,,17388.13,9.763543,,,,,1517.03,7.32451,8.9074,5722.0,8.652074,668223.0,13.412377,survey_1pct,4412.55,17031.09380975115,25.908788063122497
14,江西,2016,18761.2,9.839546,109.1,48634384.07,47.73,53.99,38576.0,3702.0,9.5966,,471.5,898.61,,19694.21,9.88808,,2638.45,7.877947,14.0633,1471.1,7.293766,7.8412,8202.0,9.012133,658840.0,13.398236,survey_1permil,4617.4,18761.1965029249,24.611436692111504
14,江西,2017,20497.6,9.928063,109.0,53710662.16,48.12,55.7,38163.0,3723.0,9.7555,,463.5,930.83,,22085.34,10.002669,,3011.12,8.010067,14.6901,1515.01,7.323177,7.3912,11507.0,9.350711,674130.0,13.421178,survey_1permil,5111.47,20497.598255609846,24.936921566413652
14,江西,2018,23016.9,10.043984,108.8,60443539.92,46.62,57.34,38080.0,3707.0,9.7348,,435.7,1010.26,,,,7.6,3161.74,8.058878,13.7366,1663.15,7.416469,7.2258,14519.0,9.583213,,,survey_1permil,5667.52,23016.899822783536,24.623298722401973
14,江西,2019,24724.0,10.11553,108.7,68076435.93,44.2,59.07,36318.0,3686.0,10.1492,,451.7,1096.96,,,,-0.4,3509.97,8.163363,14.1966,1747.63,7.466016,7.0686,14101.0,9.554001,,,survey_1permil,6386.8,24724.007150696976,25.832382109709727
14,江西,2020,25825.4,10.159114,108.0,57150.21,43.1,60.44,45188635.0,5372929.0,11.89,2264.0,451.5,,19.9426,,,15.9,4024.6,8.300181,15.5839,1701.92,7.439512,6.5901,20285.0,9.917637,,,census,6674.08,25825.405610949325,25.843079100257604
14,江西,2021,29838.2,10.303545,103.8,62361694.57,44.51,61.46,47847.0,5936.0,12.4062,2242.0,448.0,,19.9822,,,6.7,4980.4,8.513265,16.6914,1929.33,7.564928,6.466,19171.0,9.861154,,,survey_1permil,6778.87,29838.208032968127,22.718757079882447
14,江西,2022,31568.1,10.359902,108.8,68064036.22,44.8,62.07,46380.0,6044.0,13.0315,2193.0,436.9,,19.9225,,,11.0,6624.8,8.798575,20.9857,1788.91,7.489362,5.6668,20625.0,9.934259,,,survey_1permil,7289.07,31568.087498333924,23.089995554481078
14,江西,2023,32677.1,10.39443,104.7,68734565.95,42.6,63.13,47541.0,6411.0,13.4852,2231.0,419.4,,18.7987,,,-10.8,5686.3,8.645815,17.4015,2021.8,7.611743,6.1872,20186.0,9.912745,,,survey_1permil,7492.88,32677.106347648525,22.930059719131755
14,江西,2024,34227.9,10.440796,104.6,73864131.72,40.0,63.77,46339.0,6435.0,13.8868,2198.0,410.8,,18.6897,,,-0.8,4696.4,8.454552,13.721,1956.96,7.579148,5.7174,21702.0,9.98516,,,survey_1permil,7695.25,34227.88699514577,22.48239863913115
15,山东,2005,,,115.2,,57.4,45.0,1224142.0,121794.0,9.9493,5110.8,,809.0,,9307.3,9.138554,,6285.97,8.746075,,1073.13,6.978335,,4801.0,8.47658,1504722.0,14.224119,survey_1pct,1466.23,,
