province_id,province,year,gdp,ln_gdp,gdp_idx,gdp_per_cap,sec_ind_share,urban_rate,pop_thous,pop65_thous,aging_rate,emp_total_10k,emp_urban_unit_10k,emp_private_10k,pub_emp_share,fai_bn,ln_fai_bn,fai_growth_pct,trade_bn_cny,ln_trade_bn_cny,trade_openness,tax_rev_bn,ln_tax_rev_bn,macro_tax_burden,patent_apps,ln_patent_apps,pub_tech_staff,ln_pub_tech_staff
12,安徽,2019,37584.8,10.534355,108.0,75833.91,41.3,57.02,49562.0,6923.0,13.9684,,581.0,1571.14,,,,6.1,4737.18,8.463197,12.604,2209.73,7.700626,5.8793,62743.0,11.046802,,
12,安徽,2020,38628.8,10.561753,107.5,,40.5,58.33,,,,3243.0,565.6,,17.4406,,,6.4,5451.5,8.603646,14.1125,2199.52,7.695994,5.694,69663.0,11.151425,,
12,安徽,2021,43102.8,10.671343,103.9,66574.2,41.0,59.39,64744.0,9997.0,15.4408,3215.0,563.2,,17.5179,,,10.6,6920.2,8.8422,16.0551,2389.9,7.779007,5.5447,64106.0,11.068293,,
12,安徽,2022,45525.1,10.726019,108.3,72534.93,41.3,60.15,62763.0,9912.0,15.7927,3176.0,576.8,,18.1612,,,2.9,7528.7,8.926478,16.5375,2246.7,7.717218,4.9351,65368.0,11.087788,,
12,安徽,2023,48227.5,10.783685,103.5,74827.0,40.1,61.51,64452.0,10228.0,15.8692,3191.0,591.3,,18.5302,,,-1.5,8053.0,8.9938,16.6979,2593.1,7.860609,5.3768,67093.0,11.113835,,
12,安徽,2024,50646.7,10.832629,105.8,80366.07,38.7,62.57,63020.0,9885.0,15.6855,3171.0,627.4,,19.7856,,,-3.6,8643.73,9.064589,17.0667,2601.68,7.863913,5.1369,65961.0,11.096819,,
13,福建,2005,,,111.6,,48.7,49.4,,,,1868.5,,224.57,,2316.72,7.747908,,4457.201238245801,8.402276,,432.6,6.069814,,1202.0,7.091742,515774.0,13.153424
13,福建,2006,7586.2,8.934086,113.2,23089.94,49.1,50.4,32855.0,3073.0,9.3532,1949.58,,256.98,,2981.82,8.000289,,9227.5802794619,9.129952,121.6364,541.17,6.293733,7.1336,1437.0,7.270313,513586.0,13.149173
13,福建,2007,9474.3,9.156338,115.0,28925.63,49.2,51.4,32754.0,3301.0,10.0782,1998.87,,306.64,,4287.75,8.363517,,5660.97885124,8.641352,59.7509,594.02,6.386913,6.2698,2170.0,7.682482,519534.0,13.160688
13,福建,2008,11104.2,9.315079,114.075,34183.6,50.0,53.0,32484.0,3247.0,9.9957,2079.78,458.7,360.41,22.0552,5207.68,8.55789,,5890.907993668,8.681165,53.0512,704.45,6.557417,6.344,2701.0,7.901377,542928.0,13.204732
13,福建,2009,12625.1,9.443442,112.625,39334.21,49.1,55.1,32097.0,3220.0,10.0321,2168.85,474.0,443.69,21.8549,6231.2,8.737324,,5440.86362952,8.601693,43.0956,778.14,6.656906,6.1634,3842.0,8.253748,543331.0,13.205474
13,福建,2010,15236.6,9.631456,113.1,,51.0,57.1,,,,2181.32,507.1,484.8,23.2474,8199.12,9.011782,,7364.084748855001,8.90437,48.3315,966.09,6.873257,6.3406,5117.0,8.540324,535242.0,13.190474
13,福建,2011,18195.2,9.808913,113.1,57248.21,51.6,58.11,31783.0,2438.0,7.6708,,596.3,583.29,,9910.89,9.201389,,9269.826579664,9.13452,50.9465,1254.31,7.134341,6.8936,6896.0,8.838697,557730.0,13.23163
13,福建,2012,20510.8,9.928707,111.85,65586.29,51.71,59.32,31273.0,2687.0,8.5921,,637.9,652.72,,12439.94,9.428668,,9843.583535624999,9.194575,47.9922,1440.34,7.272634,7.0223,8492.0,9.04688,555487.0,13.2276
13,福建,2013,22851.7,10.036781,111.2,73364.9,52.0,60.8,31148.0,2543.0,8.1642,,644.0,640.3,,15327.44,9.6374,,10486.382040732,9.257833,45.8888,1723.28,7.451985,7.5411,9884.0,9.198673,567818.0,13.249556
13,福建,2014,25329.4,10.139721,110.45,80643.76,52.0,61.99,31409.0,2383.0,7.587,,654.6,756.7,,18177.9,9.807962,,10897.80879552,9.296317,43.0243,1893.73,7.546304,7.4764,12529.0,9.435801,577316.0,13.266145
13,福建,2015,27307.5,10.214917,109.9,,50.29,63.22,,,,,663.1,913.42,,21301.38,9.966527,,,,,1938.71,7.569778,7.0996,17663.0,9.779227,591180.0,13.289876
13,福建,2016,30199.2,10.315571,109.0,92995.01,48.92,64.39,32474.0,3231.0,9.9495,,668.8,1149.29,,23237.35,10.053516,,10345.42,9.244299,34.2573,1962.72,7.582087,6.4992,27041.0,10.20511,602715.0,13.3092
13,福建,2017,34432.2,10.446747,108.4,106862.61,47.71,65.78,32221.0,3069.0,9.5248,,672.5,1298.48,,26416.28,10.181736,,11589.96,9.357894,33.6602,2052.64,7.626882,5.9614,26456.0,10.183238,607864.0,13.317706
13,福建,2018,39204.8,10.576554,108.1,121343.28,48.13,66.98,32309.0,3065.0,9.4865,,705.4,1966.01,,,,4.9,12345.64,9.421058,31.4901,2237.42,7.713079,5.707,37252.0,10.525461,,
13,福建,2019,42479.1,10.656767,108.3,137610.87,48.5,67.87,30869.0,3086.0,9.9971,,639.6,1678.36,,,,7.3,13309.29,9.496218,31.3314,2208.98,7.700286,5.2002,30019.0,10.309586,,
13,福建,2020,43682.0,10.684691,107.6,,46.3,68.75,,,,2206.0,605.9,,27.466,,,4.8,14098.1,9.553795,32.2744,2184.72,7.689243,5.0014,32929.0,10.402109,,
13,福建,2021,49602.6,10.811799,103.3,111838.47,46.85,69.7,44352.0,5117.0,11.5372,2197.0,579.0,,26.3541,,,6.6,18449.6,9.822798,37.1948,2493.14,7.821298,5.0262,31093.0,10.344738,,
13,福建,2022,52099.6,10.860913,108.0,121444.29,47.2,70.11,42900.0,5231.0,12.1935,2174.0,559.2,,25.7222,,,2.8,19821.5,9.894522,38.0454,2092.36,7.646048,4.0161,30581.0,10.328134,,
13,福建,2023,54801.7,10.911476,104.7,124419.24,44.1,71.04,44046.0,5561.0,12.6254,2192.0,548.6,,25.0274,,,-5.5,19739.6,9.890382,36.0201,2341.94,7.758735,4.2735,33730.0,10.426143,,
13,福建,2024,57476.6,10.959133,105.0,133164.82,42.8,71.8,43162.0,5591.0,12.9535,2175.0,530.6,,24.3954,,,2.9,19896.07,9.898278,34.6159,2329.69,7.75349,4.0533,37756.0,10.5389,,
14,江西,2005,,,112.8,,47.3,37.0,,,,2107.48,,301.97,,2176.6,7.685519,,332.96033789370006,5.808023,,252.92,5.533073,,713.0,6.569481,605243.0,13.313385
14,江西,2006,4752.4,8.466405,112.55,11860.54,49.7,38.68,40069.0,3403.0,8.4928,2321.1,,342.01,,2683.57,7.894903,,1936.9268800825,7.568858,40.7568,305.52,5.722015,6.4288,823.0,6.712956,613347.0,13.326686
14,江西,2007,5847.3,8.673735,112.65,14638.38,51.7,39.8,39945.0,3574.0,8.9473,2195.65,,360.55,,3301.94,8.102265,,718.46705764,6.57712,12.2872,281.86,5.64141,4.8203,1012.0,6.919684,618036.0,13.334302
14,江西,2008,7028.7,8.857757,112.8,17738.94,52.7,41.36,39623.0,3322.0,8.384,2223.29,289.2,400.31,13.0077,4745.43,8.464937,,945.7789258810001,6.852009,13.456,357.96,5.880421,5.0928,1016.0,6.923629,627532.0,13.34955
14,江西,2009,7733.0,8.953252,112.85,19734.09,51.2,43.18,39186.0,3165.0,8.0769,2244.15,289.6,445.72,12.9047,6643.14,8.80134,,872.9185984200001,6.771842,11.2882,430.02,6.063832,5.5608,1502.0,7.314553,634501.0,13.360594
14,江西,2010,9503.4,9.159405,113.55,,54.2,44.06,,,,2306.09,297.4,535.14,12.8963,8772.27,9.079351,,1463.5101870150002,7.288593,15.3999,585.11,6.3718,6.1568,1968.0,7.584773,625484.0,13.346281
14,江西,2011,11717.4,9.36883,113.25,30555.44,54.6,45.75,38348.0,2923.0,7.6223,,344.4,631.54,,9087.6,9.114666,,2032.507435692,7.617025,17.3461,777.09,6.655556,6.6319,2796.0,7.935945,641455.0,13.371494
14,江西,2012,12952.8,9.469067,111.75,34467.27,53.62,47.39,37580.0,3040.0,8.0894,,385.8,659.86,,10774.16,9.284906,,2109.247955625,7.654087,16.2841,978.08,6.885591,7.5511,3023.0,8.014005,644243.0,13.375831
14,江西,2013,14473.4,9.580068,110.55,38780.85,53.5,49.04,37321.0,3360.0,9.003,,445.0,672.5,,12850.25,9.461119,,2275.792536888,7.730084,15.724,1178.74,7.072201,8.1442,3931.0,8.276649,657017.0,13.395465
14,江西,2014,15858.6,9.671467,109.9,42305.39,52.5,50.55,37486.0,3464.0,9.2408,,465.3,776.5,,15079.3,9.621078,,2624.86881096,7.872786,16.5517,1381.13,7.230657,8.709,4688.0,8.452761,657593.0,13.396341
14,江西,2015,17031.1,9.742796,109.7,,50.3,52.3,,,,,480.5,864.8,,17388.13,9.763543,,,,,1517.03,7.32451,8.9074,5722.0,8.652074,668223.0,13.412377
14,江西,2016,18761.2,9.839546,109.1,48634.38,47.73,53.99,38576.0,3702.0,9.5966,,471.5,898.61,,19694.21,9.88808,,2638.45,7.877947,14.0633,1471.1,7.293766,7.8412,8202.0,9.012133,658840.0,13.398236
14,江西,2017,20497.6,9.928063,109.0,53710.66,48.12,55.7,38163.0,3723.0,9.7555,,463.5,930.83,,22085.34,10.002669,,3011.12,8.010067,14.6901,1515.01,7.323177,7.3912,11507.0,9.350711,674130.0,13.421178
14,江西,2018,23016.9,10.043984,108.8,60443.54,46.62,57.34,38080.0,3707.0,9.7348,,435.7,1010.26,,,,7.6,3161.74,8.058878,13.7366,1663.15,7.416469,7.2258,14519.0,9.583213,,
14,江西,2019,24724.0,10.11553,108.7,68076.44,44.2,59.07,36318.0,3686.0,10.1492,,451.7,1096.96,,,,-0.4,3509.97,8.163363,14.1966,1747.63,7.466016,7.0686,14101.0,9.554001,,
14,江西,2020,25825.4,10.159114,108.0,,43.1,60.44,,,,2264.0,451.5,,19.9426,,,15.9,4024.6,8.300181,15.5839,1701.92,7.439512,6.5901,20285.0,9.917637,,
14,江西,2021,29838.2,10.303545,103.8,62361.69,44.51,61.46,47847.0,5936.0,12.4062,2242.0,448.0,,19.9822,,,6.7,4980.4,8.513265,16.6914,1929.33,7.564928,6.466,19171.0,9.861154,,
14,江西,2022,31568.1,10.359902,108.8,68064.04,44.8,62.07,46380.0,6044.0,13.0315,2193.0,436.9,,19.9225,,,11.0,6624.8,8.798575,20.9857,1788.91,7.489362,5.6668,20625.0,9.934259,,
14,江西,2023,32677.1,10.39443,104.7,68734.57,42.6,63.13,47541.0,6411.0,13.4852,2231.0,419.4,,18.7987,,,-10.8,5686.3,8.645815,17.4015,2021.8,7.611743,6.1872,20186.0,9.912745,,
14,江西,2024,34227.9,10.440796,104.6,73864.13,40.0,63.77,46339.0,6435.0,13.8868,2198.0,410.8,,18.6897,,,-0.8,4696.4,8.454552,13.721,1956.96,7.579148,5.7174,21702.0,9.98516,,
15,山东,2005,,,115.2,,57.4,45.0,,,,5110.8,,809.0,,9307.3,9.138554,,6285.972402048901,8.746076,,1073.13,6.978335,,4801.0,8.47658,1504722.0,14.224119
15,山东,2006,19184.0,9.861832,115.0,22319.17,57.7,46.1,85953.0,8211.0,9.5529,5960.0,,894.53,,11111.42,9.315729,,13385.513656623401,9.501928,69.7744,1356.25,7.212479,7.0697,7237.0,8.886962,1494089.0,14.217027
15,山东,2007,22994.5,10.04301,114.55,26832.64,56.9,46.75,85696.0,8350.0,9.7437,5262.2,,922.56,,12537.7,9.436495,,9312.95664572,9.139162,40.5008,1308.35,7.176522,5.6898,8795.0,9.081939,1494182.0,14.217089
15,山东,2008,27460.2,10.220493,113.2,32317.52,57.0,47.6,84970.0,8285.0,9.7505,5352.5,901.4,910.61,16.8407,15435.93,9.644453,,11001.560046461,9.305792,40.0637,1533.53,7.335328,5.5846,13714.0,9.526172,1491836.0,14.215518
15,山东,2009,29957.2,10.307525,112.15,35719.89,55.8,48.32,83867.0,8171.0,9.7428,5449.77,922.3,1039.74,16.9236,19034.53,9.85401,,9498.73563639,9.158914,31.7077,1720.35,7.450283,5.7427,13983.0,9.545598,1567276.0,14.26485
15,山东,2010,34429.4,10.446666,112.25,,54.2,49.7,,,,5654.67,956.2,1185.01,16.9099,23280.52,10.055372,,12804.93518694,9.457586,37.1919,2149.9,7.673177,6.2444,17259.0,9.756089,1527315.0,14.239022
15,山东,2011,39622.0,10.58714,111.6,48122.33,52.9,50.86,82336.0,8854.0,10.7535,,1050.4,1280.72,,26749.68,10.194278,,15235.409876688,9.631378,38.4519,2603.13,7.86447,6.5699,25623.0,10.151246,1582861.0,14.274745
15,山东,2012,43584.3,10.682452,110.35,53934.29,51.46,52.03,80810.0,8496.0,10.5136,,1110.2,1375.01,,31255.98,10.349966,,15499.985452499997,9.648594,35.5632,3050.2,8.022962,6.9984,40381.0,10.606115,1568017.0,14.265322
15,山东,2013,48058.1,10.780166,109.7,59825.1,50.1,53.46,80331.0,8822.0,10.9821,,1290.6,1502.33,,36789.07,10.512956,,16506.830901756002,9.71153,34.3477,3533.49,8.170041,7.3525,67642.0,11.121984,1580703.0,14.27338
15,山东,2014,51552.7,10.85036,109.15,63812.32,48.4,54.77,80788.0,9267.0,11.4708,,1266.3,1757.4,,42495.5,10.657153,,17011.219183200003,9.741628,32.9977,3965.76,8.285453,7.6926,77298.0,11.255423,1573110.0,14.268565
15,山东,2015,56159.1,10.935944,108.7,,46.8,56.97,,,,,1236.7,2042.45,,48312.44,10.785444,,,,,4203.12,8.343582,7.4843,93475.0,11.445449,1580664.0,14.273356
15,山东,2016,59702.6,10.997131,107.95,71530.96,46.08,59.13,83464.0,9725.0,11.6517,,1215.5,2372.68,,53322.94,10.884122,,15476.57,9.647083,25.9228,4212.59,8.345833,7.056,88359.0,11.389163,1509921.0,14.227568
15,山东,2017,63958.6,11.065991,107.6,77523.7,45.35,60.79,82502.0,10672.0,12.9354,,1192.9,2719.2,,55202.72,10.918768,,17923.35,9.79386,28.0234,4419.4,8.393759,6.9098,67772.0,11.123904,1598159.0,14.284363
15,山东,2018,67864.4,11.125267,107.36,82351.71,43.99,61.46,82408.0,12495.0,15.1624,,1129.0,3057.78,,,,10.8,19302.92,9.868012,28.4434,4897.92,8.496566,7.2172,72764.0,11.194977,,
15,山东,2019,72024.3,11.184759,106.4,91963.92,39.8,61.86,78318.0,12402.0,15.8354,,1072.0,3755.21,,,,-8.4,20471.02,9.926766,28.4224,4849.29,8.486588,6.7329,69350.0,11.146921,,
15,山东,2020,74355.9,11.216618,105.5,,39.1,63.05,,,,5510.0,1098.3,,19.9328,,,5.8,22130.3,10.004703,29.7627,4757.62,8.467503,6.3984,74420.0,11.21748,,
15,山东,2021,84838.0,11.348499,103.6,78763.74,39.94,63.94,107712.0,17152.0,15.9239,5475.0,1108.3,,20.2429,,,4.3,29304.1,10.285483,34.5412,5475.99,8.608128,6.4546,82481.0,11.320323,,
15,山东,2022,89519.4,11.402211,108.3,85999.44,40.0,64.54,104093.0,17407.0,16.7225,5338.0,1081.5,,20.2604,,,1.0,32199.7,10.379712,35.9695,4795.52,8.475437,5.357,88744.0,11.393511,,
15,山东,2023,94206.4,11.453243,103.9,88380.37,39.1,65.53,106592.0,18577.0,17.4281,5370.0,1077.0,,20.0559,,,-1.2,32665.9,10.394087,34.6748,5229.66,8.562102,5.5513,96906.0,11.481497,,
15,山东,2024,98406.9,11.496866,105.85,94848.2,40.2,66.48,103752.0,18400.0,17.7346,5315.0,1099.4,,20.6849,,,4.1,33795.54,10.428084,34.3427,5039.89,8.52514,5.1215,110207.0,11.610116,,
16,河南,2005,,,114.2,,52.1,30.65,,,,5662.41,,412.8,,4311.63,8.369071,,632.8021323811,6.450158,,537.65,6.287208,,1703.0,7.440147,1209542.0,14.005752
16,河南,2006,11974.6,9.390543,114.3,13735.49,53.8,32.47,87180.0,7027.0,8.0603,5718.7,,456.06,,5904.71,8.683506,,3331.2210349238003,8.111094,27.8191,679.17,6.520871,5.6718,2404.0,7.784889,1252962.0,14.041021
16,河南,2007,14773.2,9.60057,114.5,17086.75,55.2,34.34,86460.0,6546.0,7.5711,5772.72,,476.58,,8010.11,8.98846,,972.1810570799998,6.879542,6.5807,625.02,6.437784,4.2308,2875.0,7.963808,1263425.0,14.049337
16,河南,2008,17541.9,9.772348,113.35,20660.38,56.9,36.03,84906.0,6643.0,7.8239,5835.45,714.4,510.6,12.2424,10490.64,9.258239,,1213.957433987,7.101641,6.9203,742.27,6.609713,4.2314,4954.0,8.507951,1265222.0,14.050758
16,河南,2009,19077.1,9.856244,111.5,22717.87,56.5,37.7,83974.0,7460.0,8.8837,5948.78,734.7,615.87,12.3504,13704.5,9.52548,,920.57390865,6.824997,4.8255,821.5,6.711132,4.3062,4952.0,8.507547,1273668.0,14.057411
16,河南,2010,22568.2,10.024297,111.7,,57.3,38.5,,,,6041.56,751.7,700.38,12.4422,16585.86,9.716306,,1207.10434023,7.09598,5.3487,1016.55,6.92417,4.5043,6408.0,8.765302,1024314.0,13.839534
16,河南,2011,26212.2,10.17398,112.2,32680.28,57.3,40.47,80208.0,7057.0,8.7984,,839.1,802.84,,17768.95,9.785208,,2107.027067864,7.653033,8.0383,1263.1,7.141324,4.8187,8833.0,9.08625,1187042.0,13.986975
16,河南,2012,28878.5,10.270853,111.0,36795.87,56.33,41.99,78483.0,6923.0,8.821,,881.2,865.51,,21450.0,9.97348,,3266.0121287499996,8.091325,11.3095,1469.57,7.292725,5.0888,10910.0,9.297435,1206437.0,14.003182
16,河南,2013,31621.4,10.361589,109.55,40703.07,55.4,43.6,77688.0,6935.0,8.9267,,1076.0,729.9,,26087.46,10.16921,,3713.2487489759997,8.219662,11.7428,1764.71,7.475742,5.5807,15580.0,9.653743,1249538.0,14.038284
16,河南,2014,34611.2,10.451933,108.95,44445.7,51.0,45.05,77873.0,6821.0,8.7591,,1108.9,894.2,,30782.2,10.334692,,3991.11291588,8.291825,11.5313,1951.46,7.576333,5.6382,19646.0,9.885629,1257532.0,14.044662
16,河南,2015,36798.2,10.513204,108.9,,48.42,47.02,,,,,1125.9,995.06,,35660.35,10.481795,,,,,2101.17,7.65025,5.71,21338.0,9.968245,1273658.0,14.057404
16,河南,2016,40167.7,10.600818,108.3,50121.91,47.63,48.78,80140.0,8075.0,10.0761,,1145.0,1174.8,,40415.09,10.606959,,4713.85,8.45826,11.7354,2158.44,7.677141,5.3736,28582.0,10.260532,1280851.0,14.063035
16,河南,2017,44586.5,10.705186,108.14,56435.04,47.37,50.56,79005.0,8567.0,10.8436,,1129.3,1421.34,,44496.93,10.703175,,5233.91,8.562914,11.7388,2329.31,7.753327,5.2242,35625.0,10.480803,1296951.0,14.075527
16,河南,2018,50273.5,10.825233,107.8,63896.97,45.85,52.24,78679.0,8698.0,11.055,,967.3,1639.04,,,,12.7,5511.69,8.614627,10.9634,2656.65,7.884821,5.2844,46868.0,10.75509,,
16,河南,2019,53739.3,10.8919,107.6,71569.38,43.5,54.01,75087.0,8711.0,11.6012,,968.0,1882.71,,,,8.7,5715.46,8.65093,10.6355,2841.34,7.952031,5.2873,30260.0,10.317582,,
16,河南,2020,54160.6,10.899709,107.0,,41.6,55.43,,,,4884.0,964.9,,19.7563,,,6.5,6678.8,8.806694,12.3315,2764.73,7.924698,5.1047,32609.0,10.392344,,
16,河南,2021,57806.9,10.964863,101.3,55223.02,41.32,56.45,104679.0,14644.0,13.9894,4840.0,915.4,,18.9132,,,5.4,8208.1,9.012877,14.1992,2842.56,7.95246,4.9173,34950.0,10.461674,,
16,河南,2022,58807.4,10.982023,106.3,58160.08,41.5,57.07,101113.0,14712.0,14.5501,4782.0,873.9,,18.2748,,,5.1,8470.8,9.04438,14.4043,2590.47,7.859595,4.405,33183.0,10.409793,,
16,河南,2023,60627.7,11.012507,103.1,58663.07,37.5,58.08,103349.0,15389.0,14.8903,4828.0,786.9,,16.2987,,,-3.7,8108.4,9.000656,13.3741,2855.48,7.956995,4.7099,30637.0,10.329964,,
16,河南,2024,63557.1,11.059694,104.6,63104.64,38.3,59.22,100717.0,15144.0,15.0362,4800.0,796.9,,16.6021,,,1.1,8202.95,9.012249,12.9064,2736.28,7.914355,4.3052,32064.0,10.375489,,
17,湖北,2005,,,112.05,,43.1,43.2,,,,2676.26,,351.44,,2676.58,7.892295,,741.7380950089001,6.608996,,375.52,5.928312,,2038.0,7.619724,827515.0,13.626183
17,湖北,2006,7636.7,8.940721,112.645,14389.86,44.4,43.8,53070.0,5197.0,9.7927,3584.0,,373.86,,3343.47,8.114764,,2284.5095728800998,7.733907,29.9149,476.08,6.165586,6.2341,2827.0,7.946971,817456.0,13.613952
17,湖北,2007,9601.8,9.169706,113.87,18321.25,43.0,44.3,52408.0,5179.0,9.8821,2763.02,,413.55,,4330.36,8.373406,,1130.63526216,7.030535,11.7752,433.98,6.072998,4.5198,3705.0,8.217439,804191.0,13.597592
17,湖北,2008,11707.8,9.368011,113.95,22646.96,43.8,45.2,51697.0,5237.0,10.1302,2875.59,470.3,483.66,16.3549,5647.01,8.638881,,1438.02948717,7.271029,12.2827,537.21,6.286389,4.5885,4616.0,8.437284,804196.0,13.597598
17,湖北,2009,13422.6,9.504695,113.45,26390.23,46.6,46.0,50862.0,5175.0,10.1746,3024.48,487.1,577.48,16.1052,7866.89,8.970418,,1178.41683465,7.071927,8.7793,616.06,6.423344,4.5897,6065.0,8.71029,794661.0,13.585671
17,湖北,2010,16489.1,9.710455,114.15,,48.6,49.7,,,,3116.52,510.3,632.15,16.374,10262.7,9.236271,,1755.4741864500002,7.470494,10.6463,777.96,6.656675,4.718,7411.0,8.910721,765798.0,13.548674
17,湖北,2011,20228.3,9.914838,114.3,41122.79,50.0,51.78,49190.0,4974.0,10.1118,,586.1,779.06,,12557.34,9.438061,,2169.312893192,7.682166,10.7241,1067.11,6.972709,5.2753,10327.0,9.242517,760818.0,13.542149
17,湖北,2012,22921.0,10.039809,112.55,47535.2,50.31,53.23,48219.0,5189.0,10.7613,,598.0,911.54,,15578.29,9.653634,,2017.711781875,7.609719,8.8029,1324.44,7.188745,5.7783,14640.0,9.591513,746888.0,13.523671
17,湖北,2013,25851.7,10.160132,110.7,54015.25,49.3,54.51,47860.0,4741.0,9.906,,696.5,1156.07,,19307.33,9.86824,,2253.090866832,7.720058,8.7154,1604.85,7.380786,6.2079,18189.0,9.808572,752417.0,13.531046
17,湖北,2014,28805.9,10.268336,109.9,60016.04,46.9,55.73,47997.0,4922.0,10.2548,,706.8,1444.2,,22915.3,10.03956,,2643.83777736,7.879987,9.1781,1873.11,7.535355,6.5025,22536.0,10.022869,737649.0,13.511223
17,湖北,2015,30661.6,10.330766,109.7,,45.7,57.18,,,,,712.3,1529.66,,26563.9,10.187308,,,,,2086.5,7.643243,6.8049,30204.0,10.31573,734117.0,13.506424
17,湖北,2016,33767.6,10.427257,108.85,68377.61,44.86,58.57,49384.0,5716.0,11.5746,,719.3,1565.2,,30011.65,10.309341,,2599.57,7.863101,7.6984,2122.93,7.660552,6.2869,43789.0,10.687138,730993.0,13.502159
17,湖北,2017,37624.2,10.535403,108.1,77282.47,43.52,59.88,48684.0,5955.0,12.2319,,695.0,1693.22,,32282.36,10.382276,,3136.31,8.050802,8.3359,2247.82,7.717716,5.9744,51569.0,10.850676,725134.0,13.494112
17,湖北,2018,42425.5,10.655505,107.8,87478.87,43.41,61.0,48498.0,6059.0,12.4933,,653.3,1837.74,,,,10.4,3485.84,8.156464,8.2164,2463.52,7.809347,5.8067,50664.0,10.832971,,
17,湖北,2019,45557.0,10.72672,107.8,98819.98,41.7,61.83,46101.0,6026.0,13.0713,,653.8,1910.92,,,,7.1,3945.89,8.28043,8.6614,2530.82,7.836299,5.5553,47450.0,10.767432,,
17,湖北,2020,43017.6,10.669365,107.5,,39.2,62.89,,,,3261.0,631.2,,19.356,,,-16.6,4305.2,8.367579,10.008,1923.45,7.561876,4.4713,47767.0,10.77409,,
17,湖北,2021,50093.3,10.821643,95.0,81125.38,37.9,64.09,61748.0,9524.0,15.424,3286.0,643.6,,19.5861,,,-0.6,5374.4,8.589402,10.7288,2559.68,7.847638,5.1098,51690.0,10.85302,,
17,湖北,2022,53445.4,10.886416,112.9,89284.0,39.5,64.67,59860.0,9753.0,16.293,3243.0,639.8,,19.7286,,,11.2,6128.3,8.720673,11.4665,2411.64,7.788062,4.5123,55207.0,10.918845,,
17,湖北,2023,56794.3,10.947191,104.3,92390.52,36.2,65.47,61472.0,10418.0,16.9476,3254.0,626.0,,19.2379,,,0.5,6441.9,8.770579,11.3425,2673.15,7.891013,4.7067,59068.0,10.986445,,
17,湖北,2024,59644.3,10.996154,105.9,99327.7,35.9,66.35,60048.0,10385.0,17.2945,3211.0,610.7,,19.019,,,7.6,7054.76,8.861458,11.8281,2653.08,7.883477,4.4482,65626.0,11.091727,,
18,湖南,2005,,,111.6,,39.9,37.0,,,,3658.3,,397.07,,2629.07,7.874385,,491.51749050470005,6.197498,,395.27,5.979569,,2594.0,7.860956,917466.0,13.729371
18,湖南,2006,7529.2,8.926544,111.9,12805.85,41.6,38.71,58795.0,6206.0,10.5553,3842.17,,413.13,,3175.52,8.063227,,1460.9940659348001,7.286872,19.4044,477.93,6.169464,6.3477,3578.0,8.182559,908213.0,13.719234
18,湖南,2007,9409.9,9.149518,113.35,16117.81,42.6,40.45,58382.0,6031.0,10.3302,3749.35,,420.69,,4154.76,8.33201,,736.5122621200001,6.601926,7.827,410.66,6.017766,4.3641,3670.0,8.207947,905426.0,13.716161
18,湖南,2008,11466.6,9.347194,113.65,19890.72,44.2,42.15,57648.0,6059.0,10.5103,3810.98,454.7,438.99,11.9313,5534.04,8.618673,,871.4151704939999,6.770119,7.5996,486.31,6.186846,4.2411,5335.0,8.582044,897021.0,13.706835
18,湖南,2009,12965.9,9.470078,113.25,22819.25,43.5,43.2,56820.0,6351.0,11.1774,3907.7,481.0,469.76,12.309,7703.38,8.949414,,693.31002246,6.541477,5.3472,568.27,6.342597,4.3828,4416.0,8.39299,893594.0,13.703007
18,湖南,2010,15814.9,9.668708,114.15,,45.8,43.3,,,,4007.75,505.7,562.34,12.6181,9663.58,9.176119,,992.16432105,6.899889,6.2736,730.84,6.594195,4.6212,6438.0,8.769973,847965.0,13.650595
18,湖南,2011,19176.4,9.861436,113.7,34030.27,47.6,44.97,56351.0,5906.0,10.4807,,551.4,685.76,,11880.92,9.382689,,1223.5397646440001,7.109503,6.3804,915.4,6.819361,4.7736,8774.0,9.079548,890040.0,13.699022
18,湖南,2012,21513.7,9.976445,112.05,38837.6,47.42,46.22,55394.0,6152.0,11.1059,,567.5,721.94,,14523.24,9.583505,,1385.5137075,7.233826,6.4401,1110.74,7.012782,5.1629,9974.0,9.207737,864159.0,13.669512
18,湖南,2013,23916.3,10.082316,110.7,43311.72,47.0,47.63,55219.0,5837.0,10.5706,,601.0,797.0,,17841.4,9.789277,,1559.157175056,7.351901,6.5192,1299.15,7.169465,5.4321,11938.0,9.387482,896808.0,13.706597
18,湖南,2014,26309.1,10.17767,109.8,47318.53,46.2,48.98,55600.0,6045.0,10.8723,,597.9,967.8,,21242.9,9.963778,,1893.9235248,7.546406,7.1987,1438.52,7.27137,5.4678,14474.0,9.580109,877492.0,13.684823
18,湖南,2015,28811.7,10.268537,109.5,,44.32,50.79,,,,,579.1,1063.35,,25045.08,10.128433,,,,,1527.52,7.331401,5.3017,19499.0,9.878118,885220.0,13.693591
18,湖南,2016,31225.0,10.348974,108.5,54484.38,42.28,52.7,57310.0,6814.0,11.8897,,568.4,734.98,,28353.33,10.2525,,1740.54,7.461951,5.5742,1551.33,7.346868,4.9682,25524.0,10.147374,870460.0,13.676777
